dateStr radId radNames timeStr
20120310 204.0 fhw 0130
20120310 33.0 bks 0130
20120310 205.0 fhe 0130
20120310 32.0 wal 0130
20120310 206.0 cvw 0200
20120310 204.0 fhw 0200
20120310 207.0 cve 0200
20120310 33.0 bks 0200
20120310 205.0 fhe 0200
20120310 32.0 wal 0200
20120310 206.0 cvw 0230
20120310 204.0 fhw 0230
20120310 207.0 cve 0230
20120310 33.0 bks 0230
20120310 205.0 fhe 0230
20120310 32.0 wal 0230
20120310 206.0 cvw 0300
20120310 204.0 fhw 0300
20120310 207.0 cve 0300
20120310 205.0 fhe 0300
20120310 33.0 bks 0300
20120310 206.0 cvw 0330
20120310 204.0 fhw 0330
20120310 207.0 cve 0330
20120310 33.0 bks 0330
20120311 206.0 cvw 0400
20120311 207.0 cve 0400
20120311 204.0 fhw 0400
20120311 205.0 fhe 0400
20120311 32.0 wal 0500
20120311 206.0 cvw 0500
20120311 207.0 cve 0500
20120311 204.0 fhw 0500
20120311 32.0 wal 0530
20120311 206.0 cvw 0530
20120311 204.0 fhw 0530
20120311 207.0 cve 0530
20120311 205.0 fhe 0530
20120311 33.0 bks 0600
20120311 205.0 fhe 0600
20120311 206.0 cvw 0600
20120311 207.0 cve 0600
20120311 204.0 fhw 0600
20120311 33.0 bks 0630
20120311 205.0 fhe 0630
20120311 32.0 wal 0630
20120311 206.0 cvw 0630
20120311 207.0 cve 0630
20120311 204.0 fhw 0630
20120313 206.0 cvw 0400
20120313 204.0 fhw 0400
20120313 207.0 cve 0400
20120313 205.0 fhe 0400
20120313 206.0 cvw 0430
20120313 204.0 fhw 0430
20120313 207.0 cve 0430
20120313 33.0 bks 0430
20120313 205.0 fhe 0430
20120314 207.0 cve 0330
20120314 204.0 fhw 0330
20120314 205.0 fhe 0330
20120314 33.0 bks 0330
20120314 32.0 wal 0330
20120314 206.0 cvw 0400
20120314 204.0 fhw 0400
20120314 207.0 cve 0400
20120314 205.0 fhe 0400
20120314 33.0 bks 0400
20120314 32.0 wal 0400
20120314 206.0 cvw 0500
20120314 204.0 fhw 0500
20120314 207.0 cve 0500
20120314 33.0 bks 0500
20120314 205.0 fhe 0500
20120314 206.0 cvw 0530
20120314 204.0 fhw 0530
20120314 207.0 cve 0530
20120314 33.0 bks 0530
20120314 205.0 fhe 0530
20120315 207.0 cve 0330
20120315 33.0 bks 0330
20120315 204.0 fhw 0330
20120315 205.0 fhe 0330
20120315 32.0 wal 0330
20120315 207.0 cve 0400
20120315 204.0 fhw 0400
20120315 33.0 bks 0400
20120315 205.0 fhe 0400
20120315 32.0 wal 0400
20120315 204.0 fhw 0430
20120315 207.0 cve 0430
20120315 33.0 bks 0430
20120315 205.0 fhe 0430
20120315 204.0 fhw 0500
20120315 207.0 cve 0500
20120315 205.0 fhe 0500
20120315 33.0 bks 0500
20120315 33.0 bks 0530
20120315 207.0 cve 0530
20120315 204.0 fhw 0530
20120315 205.0 fhe 0530
20120315 33.0 bks 0600
20120315 32.0 wal 0600
20120315 207.0 cve 0600
20120315 204.0 fhw 0600
20120315 205.0 fhe 0600
20120316 205.0 fhe 0030
20120316 33.0 bks 0030
20120316 207.0 cve 0030
20120316 32.0 wal 0030
20120316 206.0 cvw 0100
20120316 207.0 cve 0100
20120316 205.0 fhe 0100
20120316 33.0 bks 0100
20120316 32.0 wal 0100
20120316 206.0 cvw 0130
20120316 207.0 cve 0130
20120316 204.0 fhw 0130
20120316 33.0 bks 0130
20120316 205.0 fhe 0130
20120316 206.0 cvw 0200
20120316 204.0 fhw 0200
20120316 207.0 cve 0200
20120316 205.0 fhe 0200
20120316 33.0 bks 0200
20120316 206.0 cvw 0230
20120316 207.0 cve 0230
20120316 204.0 fhw 0230
20120316 33.0 bks 0230
20120316 205.0 fhe 0230
20120316 206.0 cvw 0300
20120316 207.0 cve 0300
20120316 204.0 fhw 0300
20120316 205.0 fhe 0300
20120316 206.0 cvw 0330
20120316 204.0 fhw 0330
20120316 207.0 cve 0330
20120316 205.0 fhe 0330
20120316 206.0 cvw 0400
20120316 207.0 cve 0400
20120316 204.0 fhw 0400
20120316 205.0 fhe 0400
20120318 206.0 cvw 0300
20120318 207.0 cve 0300
20120318 204.0 fhw 0300
20120318 205.0 fhe 0300
20120318 33.0 bks 0300
20120318 204.0 fhw 0330
20120318 206.0 cvw 0330
20120318 207.0 cve 0330
20120318 33.0 bks 0330
20120318 205.0 fhe 0330
20120318 204.0 fhw 0400
20120318 206.0 cvw 0400
20120318 207.0 cve 0400
20120318 205.0 fhe 0400
20120319 206.0 cvw 0430
20120319 204.0 fhw 0430
20120319 207.0 cve 0430
20120319 33.0 bks 0430
20120319 205.0 fhe 0430
20120319 206.0 cvw 0500
20120319 207.0 cve 0500
20120319 204.0 fhw 0500
20120319 205.0 fhe 0500
20120319 33.0 bks 0500
20120324 33.0 bks 0700
20120324 207.0 cve 0700
20120324 206.0 cvw 0700
20120324 204.0 fhw 0700
20120327 33.0 bks 0630
20120327 205.0 fhe 0630
20120327 32.0 wal 0630
20120327 206.0 cvw 0630
20120327 204.0 fhw 0630
20120327 207.0 cve 0630
20120327 204.0 fhw 0700
20120327 205.0 fhe 0700
20120327 207.0 cve 0700
20120327 33.0 bks 0700
20120327 32.0 wal 0700
20120327 206.0 cvw 0700
20120328 206.0 cvw 0200
20120328 207.0 cve 0200
20120328 204.0 fhw 0200
20120328 205.0 fhe 0200
20120328 32.0 wal 0400
20120328 206.0 cvw 0400
20120328 207.0 cve 0400
20120328 204.0 fhw 0400
20120328 205.0 fhe 0400
20120328 206.0 cvw 0530
20120328 204.0 fhw 0530
20120328 207.0 cve 0530
20120328 205.0 fhe 0530
20120328 33.0 bks 0600
20120328 205.0 fhe 0600
20120328 206.0 cvw 0600
20120328 204.0 fhw 0600
20120328 207.0 cve 0600
20120328 33.0 bks 0630
20120328 205.0 fhe 0630
20120328 206.0 cvw 0630
20120328 204.0 fhw 0630
20120328 207.0 cve 0630
20120328 33.0 bks 0700
20120328 207.0 cve 0700
20120328 205.0 fhe 0700
20120328 206.0 cvw 0700
20120328 204.0 fhw 0700
20120328 207.0 cve 0730
20120328 205.0 fhe 0730
20120328 206.0 cvw 0730
20120328 204.0 fhw 0730
20120328 204.0 fhw 0800
20120328 207.0 cve 0800
20120328 205.0 fhe 0800
20120328 206.0 cvw 0800
20120402 32.0 wal 0500
20120402 204.0 fhw 0500
20120402 205.0 fhe 0500
20120402 207.0 cve 0500
20120402 205.0 fhe 0530
20120402 32.0 wal 0530
20120402 206.0 cvw 0530
20120402 204.0 fhw 0530
20120402 207.0 cve 0530
20120402 33.0 bks 0600
20120402 205.0 fhe 0600
20120402 32.0 wal 0600
20120402 206.0 cvw 0600
20120402 207.0 cve 0600
20120402 204.0 fhw 0600
20120402 33.0 bks 0630
20120402 205.0 fhe 0630
20120402 32.0 wal 0630
20120402 206.0 cvw 0630
20120402 204.0 fhw 0630
20120402 207.0 cve 0630
20120403 32.0 wal 0430
20120403 204.0 fhw 0430
20120403 207.0 cve 0430
20120403 33.0 bks 0430
20120403 205.0 fhe 0430
20120403 33.0 bks 0600
20120403 32.0 wal 0600
20120403 206.0 cvw 0600
20120403 207.0 cve 0600
20120405 33.0 bks 0600
20120405 205.0 fhe 0600
20120405 206.0 cvw 0600
20120405 207.0 cve 0600
20120405 204.0 fhw 0600
20120405 33.0 bks 0630
20120405 205.0 fhe 0630
20120405 32.0 wal 0630
20120405 206.0 cvw 0630
20120405 204.0 fhw 0630
20120405 207.0 cve 0630
20120405 33.0 bks 0700
20120405 207.0 cve 0700
20120405 206.0 cvw 0700
20120405 204.0 fhw 0700
20120405 207.0 cve 0730
20120405 33.0 bks 0730
20120405 205.0 fhe 0730
20120405 32.0 wal 0730
20120405 204.0 fhw 0730
20120407 207.0 cve 0700
20120407 33.0 bks 0700
20120407 205.0 fhe 0700
20120407 32.0 wal 0700
20120407 206.0 cvw 0700
20120407 204.0 fhw 0700
20120412 33.0 bks 0700
20120412 204.0 fhw 0700
20120412 207.0 cve 0700
20120412 206.0 cvw 0700
20120413 204.0 fhw 0000
20120413 205.0 fhe 0000
20120413 207.0 cve 0000
20120413 33.0 bks 0000
20120413 32.0 wal 0000
20120413 32.0 wal 0500
20120413 206.0 cvw 0500
20120413 207.0 cve 0500
20120413 204.0 fhw 0500
20120413 205.0 fhe 0500
20120413 33.0 bks 0500
20120413 33.0 bks 0530
20120413 205.0 fhe 0530
20120413 32.0 wal 0530
20120413 206.0 cvw 0530
20120413 204.0 fhw 0530
20120413 207.0 cve 0530
20120413 33.0 bks 0600
20120413 205.0 fhe 0600
20120413 32.0 wal 0600
20120413 206.0 cvw 0600
20120413 207.0 cve 0600
20120413 204.0 fhw 0600
20120413 205.0 fhe 0700
20120413 207.0 cve 0700
20120413 206.0 cvw 0700
20120413 204.0 fhw 0700
20120414 32.0 wal 0330
20120414 204.0 fhw 0330
20120414 205.0 fhe 0330
20120414 207.0 cve 0330
20120414 33.0 bks 0330
20120414 32.0 wal 0430
20120414 204.0 fhw 0430
20120414 33.0 bks 0430
20120414 205.0 fhe 0430
20120414 206.0 cvw 0500
20120414 204.0 fhw 0500
20120414 207.0 cve 0500
20120414 205.0 fhe 0500
20120417 204.0 fhw 0830
20120417 206.0 cvw 0830
20120417 207.0 cve 0830
20120417 33.0 bks 0830
20120417 205.0 fhe 0830
20120420 33.0 bks 0630
20120420 205.0 fhe 0630
20120420 206.0 cvw 0630
20120420 204.0 fhw 0630
20120420 207.0 cve 0630
20120420 33.0 bks 0700
20120420 207.0 cve 0700
20120420 32.0 wal 0700
20120420 205.0 fhe 0700
20120420 206.0 cvw 0700
20120420 204.0 fhw 0700
20120420 207.0 cve 0730
20120420 33.0 bks 0730
20120420 205.0 fhe 0730
20120420 32.0 wal 0730
20120420 206.0 cvw 0730
20120420 204.0 fhw 0800
20120420 33.0 bks 0800
20120420 207.0 cve 0800
20120420 205.0 fhe 0800
20120420 206.0 cvw 0800
20120423 33.0 bks 0630
20120423 205.0 fhe 0630
20120423 207.0 cve 0630
20120423 206.0 cvw 0630
20120423 204.0 fhw 0630
20120423 33.0 bks 0700
20120423 207.0 cve 0700
20120423 206.0 cvw 0700
20120423 204.0 fhw 0700
20120423 204.0 fhw 0800
20120423 207.0 cve 0800
20120423 33.0 bks 0800
20120423 205.0 fhe 0800
20120423 206.0 cvw 0800
20120424 206.0 cvw 0000
20120424 204.0 fhw 0000
20120424 205.0 fhe 0000
20120424 207.0 cve 0000
20120424 207.0 cve 0030
20120424 204.0 fhw 0030
20120424 205.0 fhe 0030
20120424 33.0 bks 0030
20120424 206.0 cvw 0100
20120424 204.0 fhw 0100
20120424 207.0 cve 0100
20120424 205.0 fhe 0100
20120424 33.0 bks 0100
20120424 32.0 wal 0100
20120424 206.0 cvw 0130
20120424 207.0 cve 0130
20120424 204.0 fhw 0130
20120424 33.0 bks 0130
20120424 205.0 fhe 0130
20120424 32.0 wal 0130
20120424 206.0 cvw 0200
20120424 207.0 cve 0200
20120424 33.0 bks 0200
20120424 32.0 wal 0200
20120424 206.0 cvw 0230
20120424 207.0 cve 0230
20120424 204.0 fhw 0230
20120424 33.0 bks 0230
20120424 205.0 fhe 0230
20120424 32.0 wal 0230
20120424 206.0 cvw 0300
20120424 207.0 cve 0300
20120424 204.0 fhw 0300
20120424 33.0 bks 0300
20120424 205.0 fhe 0300
20120424 206.0 cvw 0330
20120424 207.0 cve 0330
20120424 204.0 fhw 0330
20120424 33.0 bks 0330
20120424 205.0 fhe 0330
20120424 205.0 fhe 0530
20120424 206.0 cvw 0530
20120424 204.0 fhw 0530
20120424 207.0 cve 0530
20120425 207.0 cve 0130
20120425 33.0 bks 0130
20120425 204.0 fhw 0130
20120425 205.0 fhe 0130
20120425 32.0 wal 0130
20120425 204.0 fhw 0200
20120425 207.0 cve 0200
20120425 205.0 fhe 0200
20120425 32.0 wal 0200
20120425 206.0 cvw 0230
20120425 207.0 cve 0230
20120425 204.0 fhw 0230
20120425 205.0 fhe 0230
20120425 33.0 bks 0230
20120425 206.0 cvw 0300
20120425 204.0 fhw 0300
20120425 207.0 cve 0300
20120425 205.0 fhe 0300
20120425 32.0 wal 0300
20120425 206.0 cvw 0330
20120425 207.0 cve 0330
20120425 204.0 fhw 0330
20120425 205.0 fhe 0330
20120425 32.0 wal 0330
20120426 207.0 cve 0200
20120426 204.0 fhw 0200
20120426 205.0 fhe 0200
20120426 33.0 bks 0200
20120426 32.0 wal 0200
20120426 206.0 cvw 0230
20120426 204.0 fhw 0230
20120426 207.0 cve 0230
20120426 33.0 bks 0230
20120426 205.0 fhe 0230
20120426 32.0 wal 0230
20120426 206.0 cvw 0300
20120426 207.0 cve 0300
20120426 204.0 fhw 0300
20120426 205.0 fhe 0300
20120426 33.0 bks 0300
20120426 206.0 cvw 0330
20120426 204.0 fhw 0330
20120426 207.0 cve 0330
20120426 205.0 fhe 0330
20120429 204.0 fhw 0930
20120429 207.0 cve 0930
20120429 33.0 bks 0930
20120429 205.0 fhe 0930
20120429 32.0 wal 0930
20120503 204.0 fhw 0730
20120503 207.0 cve 0730
20120503 205.0 fhe 0730
20120503 206.0 cvw 0730
20120509 204.0 fhw 0700
20120509 205.0 fhe 0700
20120509 207.0 cve 0700
20120509 33.0 bks 0700
20120509 206.0 cvw 0700
20120510 206.0 cvw 0500
20120510 204.0 fhw 0500
20120510 207.0 cve 0500
20120510 205.0 fhe 0500
20120510 206.0 cvw 0530
20120510 204.0 fhw 0530
20120510 207.0 cve 0530
20120510 205.0 fhe 0530
20120510 33.0 bks 0600
20120510 206.0 cvw 0600
20120510 204.0 fhw 0600
20120510 207.0 cve 0600
20120511 206.0 cvw 0400
20120511 207.0 cve 0400
20120511 204.0 fhw 0400
20120511 205.0 fhe 0400
20120513 205.0 fhe 0630
20120513 33.0 bks 0630
20120513 206.0 cvw 0630
20120513 204.0 fhw 0630
20120513 207.0 cve 0630
20120513 204.0 fhw 0700
20120513 205.0 fhe 0700
20120513 207.0 cve 0700
20120513 33.0 bks 0700
20120513 206.0 cvw 0700
20120513 204.0 fhw 0730
20120513 207.0 cve 0730
20120513 33.0 bks 0730
20120513 205.0 fhe 0730
20120513 206.0 cvw 0730
20120513 204.0 fhw 0800
20120513 207.0 cve 0800
20120513 205.0 fhe 0800
20120513 33.0 bks 0800
20120513 206.0 cvw 0800
20120513 204.0 fhw 0830
20120513 206.0 cvw 0830
20120513 207.0 cve 0830
20120513 33.0 bks 0830
20120513 205.0 fhe 0830
20120520 33.0 bks 0630
20120520 205.0 fhe 0630
20120520 206.0 cvw 0630
20120520 207.0 cve 0630
20120520 204.0 fhw 0630
20120520 204.0 fhw 0700
20120520 205.0 fhe 0700
20120520 207.0 cve 0700
20120520 33.0 bks 0700
20120520 32.0 wal 0700
20120520 206.0 cvw 0700
20120520 204.0 fhw 0730
20120520 207.0 cve 0730
20120520 205.0 fhe 0730
20120520 33.0 bks 0730
20120520 32.0 wal 0730
20120520 206.0 cvw 0730
20120523 32.0 wal 0430
20120523 206.0 cvw 0430
20120523 207.0 cve 0430
20120523 204.0 fhw 0430
20120523 205.0 fhe 0430
20120523 33.0 bks 0430
20120523 32.0 wal 0500
20120523 206.0 cvw 0500
20120523 207.0 cve 0500
20120523 204.0 fhw 0500
20120523 205.0 fhe 0500
20120523 33.0 bks 0530
20120523 205.0 fhe 0530
20120523 32.0 wal 0530
20120523 206.0 cvw 0530
20120523 204.0 fhw 0530
20120523 207.0 cve 0530
20120523 33.0 bks 0600
20120523 205.0 fhe 0600
20120523 32.0 wal 0600
20120523 206.0 cvw 0600
20120523 207.0 cve 0600
20120523 204.0 fhw 0600
20120523 33.0 bks 0630
20120523 205.0 fhe 0630
20120523 206.0 cvw 0630
20120523 204.0 fhw 0630
20120523 207.0 cve 0630
20120523 204.0 fhw 0700
20120523 205.0 fhe 0700
20120523 207.0 cve 0700
20120523 33.0 bks 0700
20120523 206.0 cvw 0700
20120523 204.0 fhw 0730
20120523 207.0 cve 0730
20120523 33.0 bks 0730
20120523 205.0 fhe 0730
20120523 206.0 cvw 0730
20120523 204.0 fhw 0830
20120523 207.0 cve 0830
20120523 33.0 bks 0830
20120523 205.0 fhe 0830
20120524 204.0 fhw 0730
20120524 207.0 cve 0730
20120524 33.0 bks 0730
20120524 205.0 fhe 0730
20120524 206.0 cvw 0730
20120603 204.0 fhw 0730
20120603 33.0 bks 0730
20120603 205.0 fhe 0730
20120603 206.0 cvw 0730
20120603 207.0 cve 0730
20120603 204.0 fhw 0800
20120603 207.0 cve 0800
20120603 33.0 bks 0800
20120603 205.0 fhe 0800
20120603 206.0 cvw 0800
20120603 204.0 fhw 0830
20120603 206.0 cvw 0830
20120603 207.0 cve 0830
20120603 33.0 bks 0830
20120605 32.0 wal 0500
20120605 33.0 bks 0500
20120605 206.0 cvw 0500
20120605 207.0 cve 0500
20120605 204.0 fhw 0500
20120605 205.0 fhe 0500
20120605 33.0 bks 0530
20120605 205.0 fhe 0530
20120605 32.0 wal 0530
20120605 207.0 cve 0530
20120605 204.0 fhw 0530
20120605 33.0 bks 0600
20120605 205.0 fhe 0600
20120605 206.0 cvw 0600
20120605 207.0 cve 0600
20120605 204.0 fhw 0600
20120605 33.0 bks 0630
20120605 205.0 fhe 0630
20120605 206.0 cvw 0630
20120605 204.0 fhw 0630
20120605 207.0 cve 0630
20120606 205.0 fhe 0530
20120606 32.0 wal 0530
20120606 206.0 cvw 0530
20120606 207.0 cve 0530
20120606 204.0 fhw 0530
20120611 206.0 cvw 0900
20120611 204.0 fhw 0900
20120611 207.0 cve 0900
20120611 33.0 bks 0900
20120611 205.0 fhe 0900
20120611 206.0 cvw 0930
20120611 204.0 fhw 0930
20120611 207.0 cve 0930
20120611 33.0 bks 0930
20120611 205.0 fhe 0930
20120611 206.0 cvw 1000
20120611 204.0 fhw 1000
20120611 207.0 cve 1000
20120611 33.0 bks 1000
20120612 207.0 cve 0430
20120612 204.0 fhw 0430
20120612 33.0 bks 0430
20120612 205.0 fhe 0430
20120618 206.0 cvw 0130
20120618 207.0 cve 0130
20120618 205.0 fhe 0130
20120618 33.0 bks 0130
20120618 32.0 wal 0130
20120618 206.0 cvw 0200
20120618 207.0 cve 0200
20120618 205.0 fhe 0200
20120618 32.0 wal 0200
20120618 33.0 bks 0200
20120618 206.0 cvw 0230
20120618 207.0 cve 0230
20120618 204.0 fhw 0230
20120618 205.0 fhe 0230
20120618 33.0 bks 0230
20120618 32.0 wal 0230
20120618 206.0 cvw 0300
20120618 207.0 cve 0300
20120618 204.0 fhw 0300
20120618 33.0 bks 0300
20120618 205.0 fhe 0300
20120618 32.0 wal 0300
20120618 32.0 wal 0330
20120618 206.0 cvw 0330
20120618 204.0 fhw 0330
20120618 207.0 cve 0330
20120618 205.0 fhe 0330
20120618 33.0 bks 0330
20120618 206.0 cvw 0400
20120618 207.0 cve 0400
20120618 204.0 fhw 0400
20120618 33.0 bks 0400
20120618 205.0 fhe 0400
20120618 206.0 cvw 0430
20120618 204.0 fhw 0430
20120618 207.0 cve 0430
20120618 33.0 bks 0430
20120618 205.0 fhe 0430
20120625 206.0 cvw 0830
20120625 207.0 cve 0830
20120625 204.0 fhw 0830
20120625 33.0 bks 0830
20120625 205.0 fhe 0830
20120625 206.0 cvw 0900
20120625 207.0 cve 0900
20120625 204.0 fhw 0900
20120625 205.0 fhe 0900
20120625 33.0 bks 0900
20120626 204.0 fhw 0700
20120626 205.0 fhe 0700
20120626 33.0 bks 0700
20120626 206.0 cvw 0700
20120626 207.0 cve 0700
20120626 206.0 cvw 0900
20120626 207.0 cve 0900
20120626 204.0 fhw 0900
20120626 33.0 bks 0900
20120628 204.0 fhw 0900
20120628 206.0 cvw 0900
20120628 207.0 cve 0900
20120628 33.0 bks 0900
20120628 205.0 fhe 0900
20120630 33.0 bks 0700
20120630 205.0 fhe 0700
20120630 207.0 cve 0700
20120630 32.0 wal 0700
20120630 206.0 cvw 0700
20120630 204.0 fhw 0700
20120630 204.0 fhw 0800
20120630 207.0 cve 0800
20120630 205.0 fhe 0800
20120630 33.0 bks 0800
20120630 206.0 cvw 0800
20120630 204.0 fhw 0830
20120630 207.0 cve 0830
20120630 33.0 bks 0830
20120630 32.0 wal 0830
20120630 206.0 cvw 0830
20120630 204.0 fhw 0900
20120630 206.0 cvw 0900
20120630 207.0 cve 0900
20120630 33.0 bks 0900
20120701 206.0 cvw 0430
20120701 204.0 fhw 0430
20120701 207.0 cve 0430
20120701 205.0 fhe 0430
20120701 33.0 bks 0430
20120701 32.0 wal 0500
20120701 206.0 cvw 0500
20120701 207.0 cve 0500
20120701 204.0 fhw 0500
20120701 205.0 fhe 0500
20120701 32.0 wal 0530
20120701 206.0 cvw 0530
20120701 204.0 fhw 0530
20120701 207.0 cve 0530
20120701 205.0 fhe 0530
20120701 33.0 bks 0600
20120701 205.0 fhe 0600
20120701 32.0 wal 0600
20120701 206.0 cvw 0600
20120701 207.0 cve 0600
20120701 204.0 fhw 0600
20120702 206.0 cvw 0230
20120702 207.0 cve 0230
20120702 204.0 fhw 0230
20120702 33.0 bks 0230
20120702 205.0 fhe 0230
20120702 32.0 wal 0230
20120702 33.0 bks 0600
20120702 205.0 fhe 0600
20120702 32.0 wal 0600
20120702 204.0 fhw 0600
20120702 206.0 cvw 0600
20120702 207.0 cve 0600
20120702 33.0 bks 0630
20120702 205.0 fhe 0630
20120702 206.0 cvw 0630
20120702 204.0 fhw 0630
20120702 207.0 cve 0630
20120702 204.0 fhw 0800
20120702 33.0 bks 0800
20120702 207.0 cve 0800
20120702 205.0 fhe 0800
20120702 206.0 cvw 0800
20120703 205.0 fhe 0600
20120703 206.0 cvw 0600
20120703 204.0 fhw 0600
20120703 207.0 cve 0600
20120704 33.0 bks 0630
20120704 205.0 fhe 0630
20120704 206.0 cvw 0630
20120704 204.0 fhw 0630
20120704 207.0 cve 0630
20120704 33.0 bks 0700
20120704 204.0 fhw 0700
20120704 205.0 fhe 0700
20120704 207.0 cve 0700
20120704 32.0 wal 0700
20120704 206.0 cvw 0700
20120704 204.0 fhw 0730
20120704 207.0 cve 0730
20120704 205.0 fhe 0730
20120704 206.0 cvw 0730
20120706 205.0 fhe 0700
20120706 32.0 wal 0700
20120706 33.0 bks 0700
20120706 206.0 cvw 0700
20120706 207.0 cve 0700
20120706 204.0 fhw 0800
20120706 207.0 cve 0800
20120706 205.0 fhe 0800
20120706 206.0 cvw 0800
20120706 204.0 fhw 0830
20120706 207.0 cve 0830
20120706 205.0 fhe 0830
20120706 206.0 cvw 0830
20120709 32.0 wal 0430
20120709 205.0 fhe 0430
20120709 206.0 cvw 0430
20120709 207.0 cve 0430
20120709 204.0 fhw 0430
20120709 33.0 bks 0430
20120709 32.0 wal 0500
20120709 206.0 cvw 0500
20120709 207.0 cve 0500
20120709 204.0 fhw 0500
20120709 205.0 fhe 0500
20120709 33.0 bks 0500
20120709 33.0 bks 0630
20120709 205.0 fhe 0630
20120709 206.0 cvw 0630
20120709 204.0 fhw 0630
20120709 207.0 cve 0630
20120709 204.0 fhw 0700
20120709 205.0 fhe 0700
20120709 33.0 bks 0700
20120709 32.0 wal 0700
20120709 206.0 cvw 0700
20120709 207.0 cve 0700
20120709 204.0 fhw 0730
20120709 207.0 cve 0730
20120709 33.0 bks 0730
20120709 205.0 fhe 0730
20120709 32.0 wal 0730
20120709 206.0 cvw 0730
20120709 204.0 fhw 0800
20120709 207.0 cve 0800
20120709 33.0 bks 0800
20120709 205.0 fhe 0800
20120709 206.0 cvw 0800
20120709 204.0 fhw 0830
20120709 207.0 cve 0830
20120709 33.0 bks 0830
20120709 205.0 fhe 0830
20120709 206.0 cvw 0830
20120709 207.0 cve 0900
20120709 204.0 fhw 0900
20120709 33.0 bks 0900
20120709 205.0 fhe 0900
20120709 32.0 wal 0900
20120709 206.0 cvw 0900
20120709 206.0 cvw 0930
20120709 204.0 fhw 0930
20120709 207.0 cve 0930
20120709 33.0 bks 0930
20120709 205.0 fhe 0930
20120709 32.0 wal 0930
20120710 204.0 fhw 0400
20120710 207.0 cve 0400
20120710 33.0 bks 0400
20120710 205.0 fhe 0400
20120710 32.0 wal 0400
20120710 32.0 wal 0430
20120710 206.0 cvw 0430
20120710 204.0 fhw 0430
20120710 207.0 cve 0430
20120710 33.0 bks 0430
20120710 205.0 fhe 0430
20120710 206.0 cvw 0500
20120710 207.0 cve 0500
20120710 204.0 fhw 0500
20120710 205.0 fhe 0500
20120710 33.0 bks 0500
20120710 33.0 bks 0530
20120710 205.0 fhe 0530
20120710 32.0 wal 0530
20120710 206.0 cvw 0530
20120710 204.0 fhw 0530
20120710 207.0 cve 0530
20120710 33.0 bks 0600
20120710 206.0 cvw 0600
20120710 207.0 cve 0600
20120710 204.0 fhw 0600
20120710 33.0 bks 0630
20120710 207.0 cve 0630
20120710 206.0 cvw 0630
20120710 204.0 fhw 0630
20120710 207.0 cve 0700
20120710 33.0 bks 0700
20120710 206.0 cvw 0700
20120710 204.0 fhw 0700
20120711 204.0 fhw 0800
20120711 207.0 cve 0800
20120711 33.0 bks 0800
20120711 205.0 fhe 0800
20120711 206.0 cvw 0800
20120711 204.0 fhw 0830
20120711 207.0 cve 0830
20120711 33.0 bks 0830
20120711 205.0 fhe 0830
20120711 206.0 cvw 0830
20120711 204.0 fhw 0900
20120711 33.0 bks 0900
20120711 207.0 cve 0900
20120711 205.0 fhe 0900
20120711 206.0 cvw 0930
20120711 204.0 fhw 0930
20120711 207.0 cve 0930
20120711 205.0 fhe 0930
20120711 206.0 cvw 1000
20120711 204.0 fhw 1000
20120711 207.0 cve 1000
20120711 33.0 bks 1000
20120712 33.0 bks 0700
20120712 204.0 fhw 0700
20120712 205.0 fhe 0700
20120712 207.0 cve 0700
20120712 206.0 cvw 0700
20120716 206.0 cvw 0000
20120716 204.0 fhw 0000
20120716 207.0 cve 0000
20120716 205.0 fhe 0000
20120716 32.0 wal 0000
20120716 33.0 bks 0000
20120716 206.0 cvw 0030
20120716 204.0 fhw 0030
20120716 207.0 cve 0030
20120716 205.0 fhe 0030
20120716 33.0 bks 0030
20120716 32.0 wal 0030
20120716 206.0 cvw 0100
20120716 204.0 fhw 0100
20120716 205.0 fhe 0100
20120716 207.0 cve 0100
20120716 33.0 bks 0100
20120716 32.0 wal 0100
20120716 206.0 cvw 0130
20120716 204.0 fhw 0130
20120716 207.0 cve 0130
20120716 205.0 fhe 0130
20120716 33.0 bks 0130
20120716 32.0 wal 0130
20120716 206.0 cvw 0200
20120716 207.0 cve 0200
20120716 204.0 fhw 0200
20120716 205.0 fhe 0200
20120716 33.0 bks 0200
20120716 206.0 cvw 0330
20120716 207.0 cve 0330
20120716 33.0 bks 0330
20120716 32.0 wal 0330
20120717 206.0 cvw 0200
20120717 207.0 cve 0200
20120717 33.0 bks 0200
20120717 205.0 fhe 0200
20120717 32.0 wal 0200
20120717 206.0 cvw 0230
20120717 207.0 cve 0230
20120717 204.0 fhw 0230
20120717 33.0 bks 0230
20120717 205.0 fhe 0230
20120717 32.0 wal 0230
20120717 206.0 cvw 0300
20120717 207.0 cve 0300
20120717 204.0 fhw 0300
20120717 205.0 fhe 0300
20120717 33.0 bks 0300
20120717 32.0 wal 0300
20120717 206.0 cvw 0330
20120717 207.0 cve 0330
20120717 204.0 fhw 0330
20120717 33.0 bks 0330
20120717 205.0 fhe 0330
20120717 32.0 wal 0330
20120717 32.0 wal 0400
20120717 206.0 cvw 0400
20120717 207.0 cve 0400
20120717 204.0 fhw 0400
20120717 33.0 bks 0400
20120717 205.0 fhe 0400
20120717 206.0 cvw 0430
20120717 204.0 fhw 0430
20120717 207.0 cve 0430
20120717 33.0 bks 0430
20120717 205.0 fhe 0430
20120717 206.0 cvw 0500
20120717 207.0 cve 0500
