dateStr time radId
20140924 300 209.0
20140924 300 33.0
20140924 300 206.0
20140924 300 204.0
20140924 300 207.0
20140924 400 206.0
20140924 400 204.0
20140924 400 207.0
20140924 400 33.0
20140924 400 205.0
20140924 500 32.0
20140924 500 205.0
20140924 500 206.0
20140924 500 204.0
20140924 500 207.0
20140924 500 33.0
20140924 530 205.0
20140924 530 32.0
20140924 530 206.0
20140924 530 204.0
20140924 530 207.0
20140924 530 33.0
20140924 600 33.0
20140924 600 205.0
20140924 600 32.0
20140924 600 206.0
20140924 600 204.0
20140924 600 207.0
20140924 630 33.0
20140924 630 205.0
20140924 630 207.0
20140924 630 209.0
20140924 630 206.0
20140924 630 204.0
20141001 30 204.0
20141001 30 207.0
20141001 30 33.0
20141001 30 205.0
20141001 600 33.0
20141001 600 205.0
20141001 600 209.0
20141001 600 206.0
20141001 600 204.0
20141001 600 207.0
20141001 630 33.0
20141001 630 204.0
20141001 630 205.0
20141001 630 208.0
20141001 630 209.0
20141001 630 206.0
20141001 630 207.0
20141001 700 33.0
20141001 700 207.0
20141001 700 205.0
20141001 700 208.0
20141001 700 209.0
20141001 700 206.0
20141001 730 204.0
20141001 730 207.0
20141001 730 33.0
20141001 730 205.0
20141001 730 32.0
20141001 730 208.0
20141001 730 209.0
20141001 730 206.0
20141001 800 204.0
20141001 800 33.0
20141001 800 205.0
20141001 800 207.0
20141001 800 208.0
20141001 800 206.0
20141009 730 204.0
20141009 730 207.0
20141009 730 33.0
20141009 730 205.0
20141009 730 208.0
20141009 730 209.0
20141009 730 206.0
20141009 800 204.0
20141009 800 207.0
20141009 800 208.0
20141009 800 209.0
20141009 800 206.0
20141009 900 206.0
20141009 900 204.0
20141009 900 207.0
20141009 900 33.0
20141009 900 208.0
20141009 900 209.0
20141009 930 206.0
20141009 930 204.0
20141009 930 207.0
20141009 930 208.0
20141009 930 209.0
20141009 1000 206.0
20141009 1000 33.0
20141009 1000 204.0
20141009 1000 208.0
20141009 1000 209.0
20141009 1130 209.0
20141009 1130 206.0
20141009 1130 204.0
20141009 1130 208.0
20141011 630 204.0
20141011 630 205.0
20141011 630 33.0
20141011 630 206.0
20141011 630 207.0
20141011 700 204.0
20141011 700 207.0
20141011 700 33.0
20141011 700 205.0
20141011 700 209.0
20141011 700 206.0
20141011 730 204.0
20141011 730 207.0
20141011 730 33.0
20141011 730 205.0
20141011 730 208.0
20141011 730 209.0
20141011 730 206.0
20141011 800 204.0
20141011 800 207.0
20141011 800 33.0
20141011 800 205.0
20141011 800 208.0
20141011 800 206.0
20141011 830 204.0
20141011 830 207.0
20141011 830 33.0
20141011 830 205.0
20141015 300 33.0
20141015 300 205.0
20141015 300 207.0
20141015 300 32.0
20141017 500 206.0
20141017 500 204.0
20141017 500 207.0
20141017 500 33.0
20141017 500 205.0
20141017 930 206.0
20141017 930 204.0
20141017 930 207.0
20141017 930 33.0
20141017 930 205.0
20141017 930 32.0
20141018 430 32.0
20141018 430 206.0
20141018 430 207.0
20141018 430 204.0
20141018 430 205.0
20141018 430 33.0
20141018 600 33.0
20141018 600 205.0
20141018 600 206.0
20141018 600 204.0
20141018 600 207.0
20141018 630 204.0
20141018 630 205.0
20141018 630 207.0
20141018 630 33.0
20141018 630 206.0
20141018 700 204.0
20141018 700 207.0
20141018 700 209.0
20141018 700 206.0
20141105 430 204.0
20141105 430 207.0
20141105 430 205.0
20141105 430 33.0
20141105 500 32.0
20141105 500 209.0
20141105 500 206.0
20141105 500 204.0
20141105 500 207.0
20141105 500 205.0
20141105 530 209.0
20141105 530 206.0
20141105 530 207.0
20141105 530 204.0
20141115 530 209.0
20141115 530 206.0
20141115 530 207.0
20141115 530 204.0
20141115 530 33.0
20141115 530 205.0
20141115 600 209.0
20141115 600 206.0
20141115 600 207.0
20141115 600 204.0
20141115 630 206.0
20141115 630 207.0
20141115 630 33.0
20141115 630 204.0
20141116 300 206.0
20141116 300 207.0
20141116 300 204.0
20141116 300 205.0
20141116 300 33.0
20141116 300 32.0
20141116 400 206.0
20141116 400 207.0
20141116 400 204.0
20141116 400 33.0
20141116 400 205.0
20141116 500 208.0
20141116 500 206.0
20141116 500 204.0
20141116 500 207.0
20141116 600 209.0
20141116 600 206.0
20141116 600 204.0
20141116 600 207.0
20141116 700 209.0
20141116 700 208.0
20141116 700 206.0
20141116 700 207.0
20141116 730 204.0
20141116 730 208.0
20141116 730 209.0
20141116 730 206.0
20141116 730 207.0
